tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2210692,646151,True,Mon Nov 27 01:58:02 +0000 2017,"@AppleSupport It appears now. It reponse slow when I type，and sometimes it stuck when pressing a btn. I ued to type fast, it recognize precisely, but now I have to type one by one.",2210694,2210691
569268,253588,True,Sun Dec 03 02:41:34 +0000 2017,@AppleSupport Due to Great Firewall of China problem we moved to Outlook for mail &amp; calendars as part of Office 365 Business.  Now we cannot edit Outlook Calendars on any iOS device running 11.1 and 11.2.  We have updated (11/27) the Outlook App for iOS but no go. Solution?,569267,
727092,AppleSupport,False,Sun Sep 24 13:30:28 +0000 2017,@294166 We're here to assist.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,727093,727094
2186332,640274,True,Thu Nov 09 18:31:01 +0000 2017,@640273 @AppleSupport Mines doing the same thing 🙄,2186333,2186330
2941756,131239,True,Wed Nov 29 02:25:04 +0000 2017,@812788 @115911 @TMobileHelp @115858 @AppleSupport @ATT I have a iPhone 6 Plus that I got in early January 2016.  I pay $169/mo for 1 phone w/ unlimited data/talk/text + a cellular iPad that I should just cancel because it's always on wifi.  VZW slows bandwidth after like 15-20gb. Tmobile doesn't slow bandwidth until 50gb.,2941755,2941757
2276297,AppleSupport,False,Sat Nov 11 17:25:00 +0000 2017,"@662059 We understand your concern. You’ve done the right thing by reporting the emails. Please know, that you might not receive a response when reporting these types of emails to __email__. Learn about way to avoid these emails here: https://t.co/LNMCdqt6fD",2276298,2276299
2172789,425045,True,Sun Nov 05 05:11:07 +0000 2017,@637174 @AppleSupport Help me,"2172790,2172788",2172791
361451,201601,True,Sun Oct 08 17:30:38 +0000 2017,@AppleSupport Great! Thanks so much :),361453,361450
1889591,AppleSupport,False,Sun Oct 22 15:24:36 +0000 2017,@252879 Let’s work together to get this addressed. Did you purchase your cable at an Apple Store? Let us know via a DM. https://t.co/GDrqU22YpT,,1889592
370196,203675,True,Fri Nov 03 13:23:26 +0000 2017,@AppleSupport Ah let me count the ways. 1. iOS download to 11 won't complete for install 2. Several apps show up as blank screens (continued...),,370193
1230334,408561,True,Wed Oct 25 21:21:53 +0000 2017,"@AppleSupport The last week or two. I have closed iTunes, reset computer etc. No help.",1230335,1230333
2005095,592939,True,Sat Nov 04 00:29:25 +0000 2017,@AppleSupport tried to setup iPhone X from Restore Backup and it asks for a password for my last iPhone 7+ backup (I've never encrypted),"2005096,2005094",
2005522,AppleSupport,False,Sat Nov 04 05:23:29 +0000 2017,"@593070 We apologize about the experience you’ve encountered. So we can look into this further, please DM us more info. https://t.co/GDrqU22YpT",,2005523
1463528,AppleSupport,False,Thu Nov 02 18:45:01 +0000 2017,@459699 We certainly want your notifications to work properly. Could you give us more detail about what's occurring?,1463529,1463530
2241237,AppleSupport,False,Fri Nov 10 21:17:08 +0000 2017,"@653454 Thanks for reaching out to us. Let's work to resolve this. An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6",,2241238
2133507,AppleSupport,False,Wed Nov 08 20:25:28 +0000 2017,@627753 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,,2133508
1990375,AppleSupport,False,Thu Nov 02 16:02:16 +0000 2017,"@589041 We can partner with you and look into this. DM us the iOS version your iPhone is on currently, and we’ll get started. https://t.co/GDrqU22YpT",,1990376
2756126,771391,True,Tue Nov 21 02:17:04 +0000 2017,"@AppleSupport 1st issue I had an ongoing case with senior support (sent diagnostics and files several times) before they stopped contacting - devices won’t back up to iCloud. Restored phone and iPad several times, back up would work for a few days then stop working again. https://t.co/QrFmLR9nW9","2756124,2756127",2756128
822693,AppleSupport,False,Sun Oct 08 20:37:00 +0000 2017,@315970 We can help. That is not our email address. Check out our article to help you avoid these messages: https://t.co/LNMCdqt6fD,,822694
2744220,AppleSupport,False,Mon Nov 20 19:27:31 +0000 2017,@768595 Thanks for reaching out. DM which iPhone you are using along with the specific iOS version to get started. https://t.co/GDrqU22YpT,,2744221
2010412,AppleSupport,False,Sun Nov 05 03:47:00 +0000 2017,@594488 Thanks for reaching out. These steps can help with this https://t.co/xU1AGHStV6 please DM us if this issue continues. https://t.co/GDrqU22YpT,,2010413
1871689,134128,True,Thu Oct 19 20:51:17 +0000 2017,.@AppleSupport FYI. Asked Siri to set timer for 3 hours and the left phone alone.  Did not go to sleep after 5 minutes 6s with 11.0.3 https://t.co/wznr5tBWZg,1871688,
2286967,664486,True,Sun Nov 12 01:50:16 +0000 2017,"@AppleSupport Thanks for the answer, the poor sound came from the receiver.",2286969,2286966
1781191,AppleSupport,False,Wed Oct 11 22:49:00 +0000 2017,@374386 We want to look into this with you. DM us using the link below and let us know details of what you're experiencing. https://t.co/GDrqU22YpT,1781192,1781193
1591467,AppleSupport,False,Sun Nov 05 00:40:49 +0000 2017,@487796 Send us a DM and we'll go over this with you there! https://t.co/GDrqU22YpT,,1589919
851768,AppleSupport,False,Fri Oct 20 15:19:02 +0000 2017,@322331 We'd be happy to help. Tell her to contact us via DM so we can assist today. https://t.co/GDrqU22YpT,,851769
1345631,AppleSupport,False,Fri Oct 27 19:49:26 +0000 2017,"@433770 Let's move this to DM where we can dig in a bit deeper. To start, click on the link below: https://t.co/GDrqU22YpT",1345632,1345629
938203,342397,True,Sun Oct 22 02:02:07 +0000 2017,"@AppleSupport @342395 Yeah, I DMed you and it didn’t help.",,938202
1014507,193013,True,Thu Oct 12 14:35:38 +0000 2017,@115858 Dear @AppleSupport thanks for your help - but our problem is clear - it’s THE UPDATE!,1020859,1014506
2564122,AppleSupport,False,Thu Nov 16 18:35:53 +0000 2017,@605755 We'll be happy to assist as best we can. Have you checked out the guidance offered here yet: https://t.co/ywHIZGN4Ac,,661656
2748364,AppleSupport,False,Mon Nov 20 23:26:00 +0000 2017,"@658446 Thanks for clarifying. Let's continue in DM where we can gather some additional information, and plan the best path forward. https://t.co/GDrqU22YpT",,2748365
2036721,AppleSupport,False,Mon Nov 06 23:54:27 +0000 2017,@602170 We'd like to help with the trouble you're having. Please send us a DM with which version of iOS 11 you're updated to. https://t.co/GDrqU22YpT,,2036722
1829188,548935,True,Tue Oct 17 14:41:43 +0000 2017,"@AppleSupport Been getting vanishing/dotted lines with Pencil since iOS 11, just like this thread. Any advice? 😥https://t.co/PwPZfdJsMJ",1829187,
2024615,AppleSupport,False,Mon Nov 06 14:49:30 +0000 2017,@598742 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,,2024616
2033582,AppleSupport,False,Wed Oct 18 22:10:38 +0000 2017,@601303 We'll do what we can to help you with this. Meet us in DM and we'll go from there. https://t.co/GDrqU22YpT,,2033583
2643078,AppleSupport,False,Tue Oct 31 02:37:02 +0000 2017,@745796 Hi there! Send us a DM and we'll be happy to help you troubleshoot this issue. https://t.co/GDrqU22YpT,,2643079
2363036,682287,True,Mon Nov 13 21:14:54 +0000 2017,"@176852 @AppleSupport @682288 
This problem I have in iPhone 6s and iPhone 8plus version 11.1.1 and 11.1 we want the update to solve this problem quickly https://t.co/fOpqvZIpxm",2363034,2363040
687981,284327,True,Thu Nov 23 15:52:34 +0000 2017,"@AppleSupport Yes. Phone call on speaker mode, videos, music. I noticed it when I received my first phone call both from ringer and speaker mode. I had to turn the volume down to have optimal sound quality. FYI. I’m not the only one going through this. If you google “iPhone X speaker crackling",687983,687980
1968833,583317,True,Tue Oct 31 15:08:11 +0000 2017,"@AppleSupport From India, chennai.",1968832,1968834
310258,190083,True,Fri Oct 06 23:18:36 +0000 2017,@AppleSupport my iPhone 8 is so glitchy 🆘,310256,
2465696,AppleSupport,False,Sun Oct 29 19:56:28 +0000 2017,@705597 We'd like to take a look at this with you. May we ask which iPhone you're currenly using?,2465697,2465698
451387,AppleSupport,False,Thu Nov 30 22:01:51 +0000 2017,@222039 We'd like to see what we can do to assist. DM us and we'll continue from there. https://t.co/GDrqU22YpT,,451388
2241229,AppleSupport,False,Fri Nov 10 21:18:03 +0000 2017,@653451 There is a new iOS update available that includes a fix for autocorrect issues in the update. It’s iOS 11.1.1. You’ll want to back up your device before any update. How to back up: https://t.co/4f8hwT5to6,,2241230
1633487,316424,True,Tue Oct 17 05:53:05 +0000 2017,"Music app WatchOS 4 so annoying, keep crashing, take 3-5 secs to respond a click, reset itself to shuffle @115858 @AppleSupport #watchos4",1633485,
2001068,591712,True,Fri Nov 03 15:37:33 +0000 2017,@AppleSupport can’t type uppercase letter i on anything since the software update on my iPhone 6s Plus.  get a question mark box and and A,2001067,
2619879,AppleSupport,False,Fri Nov 17 15:25:09 +0000 2017,@635798 We'd like to help. Which device are you experiencing this with and which software version is it running?,2619880,2619881
1839875,551401,True,Tue Oct 17 21:04:16 +0000 2017,@AppleSupport just FYI...iphone 7+ making random FaceTime calls to  contacts...this is also happening to my daughter .. running iOS 11.0.3,1839874,
2794346,779802,True,Tue Nov 21 23:06:27 +0000 2017,"@AppleSupport Thank you for responding!! It turned on for about an hour, noticed the photos were missing, and then it turned off again and went back to the apple screen. It's currently back at the apple screen.",2794348,2794345
2036875,125567,True,Wed Oct 18 21:59:47 +0000 2017,"@AppleSupport my phone isn't responding at all, with buttons or screen. What do I do?",2036874,
870314,AppleSupport,False,Fri Oct 13 19:11:00 +0000 2017,@218687 Thanks for clarifying this for us. Did you see any notifications on the screen when this happened?,870315,870313
1592807,489560,True,Sat Nov 04 21:34:52 +0000 2017,"@AppleSupport @118936 #ayuda!  Mi papá quiere recuperar ID Apple y no podemos!!
Creo que registró otro correo que él ya olvidó 🙏🏽",1592806,
889053,AppleSupport,False,Sat Nov 25 18:42:29 +0000 2017,@151381 Got it! Please DM us and we can continue from there. Speak with you soon. https://t.co/GDrqU22YpT,889055,889052
1582187,624501,True,Sat Nov 04 22:53:57 +0000 2017,@486096 @AppleSupport I updated both my phone n iPad no problems,,1582185
951917,176402,True,Sat Oct 21 20:24:45 +0000 2017,@AppleSupport @345822 People have been complaining for a month now what has Apple done nothing,,951916
1405504,446720,True,Sat Oct 28 17:57:09 +0000 2017,"Yo’ @115858 @AppleSupport , iOS 11 (until now) is the worst iOS release EVER. I can’t believe how unstable my iphone works 💩",1405503,
2425872,AppleSupport,False,Tue Nov 14 19:27:00 +0000 2017,"@696608 We can help out. Do you know what version of iOS is on the device?  If not, you can check under Settings &gt; General &gt; About &gt; Version. Message us back in DM and we'll go from there. https://t.co/GDrqU22YpT",,2425873
1246898,216581,True,Thu Oct 26 01:00:11 +0000 2017,Hello @AppleSupport. I am seeing a yellow stain/line on the lower left screen of my iPhone 7 Plus. 😢,1246896,
274955,AppleSupport,False,Sat Dec 02 13:29:01 +0000 2017,"@181689 No worries, we're glad that got solved for you. If you do run into any other issues, don't hesitate to let us know.",,274952
1586787,488144,True,Sat Nov 04 13:30:33 +0000 2017,my phone updated last night &amp; now my message notifications no longer popping up fix this @AppleSupport,1586785,
2291541,AppleSupport,False,Sun Nov 26 16:12:00 +0000 2017,@665532 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,,2291542
2703205,666312,True,Sun Nov 19 21:33:54 +0000 2017,"@AppleSupport  “updated” to 11.1.2 on my 7s plus. Phone turned off to do it, now just keeps recycling on and off. Doesn’t get past the apple symbol. Can’t reset it. Awesome.",2703204,
2347631,AppleSupport,False,Mon Nov 13 16:38:28 +0000 2017,"@678699 We'd like to look into this further with you. What version of iOS and watchOS do you have installed? You can verify both with help from the following link: https://t.co/rNmdj8yjUH
Send that in a DM here: https://t.co/GDrqU22YpT",2347632,2347633
40488,124881,True,Tue Oct 31 14:39:02 +0000 2017,@AppleSupport Exhibit A https://t.co/EHkbWIhe19,40487,40489
2587405,AppleSupport,False,Mon Oct 30 18:09:00 +0000 2017,@250457 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,,2587406
2076073,AppleSupport,False,Tue Oct 10 12:42:00 +0000 2017,"@547077 While we don't support going back to a previous version, we’d be happy to hear your feedback here:  https://t.co/eTPVYVFyd8 https://t.co/GDrqU22YpT",2076074,2076075
2299375,AppleSupport,False,Sun Nov 12 15:51:27 +0000 2017,@609807 Let's take a closer look at this together. Is this happening both when your screen is locked and unlocked? Which iOS version are you currently running? DM us more info and we'll go from there. https://t.co/GDrqU22YpT,,2299376
1840504,AppleSupport,False,Tue Oct 17 23:04:00 +0000 2017,@173160 iPhone 7 has water and splash resistance. Read more about it here: https://t.co/7BYhy7G38U DM us and we'll see how we can help. https://t.co/GDrqU22YpT,,1840505
1588801,AppleSupport,False,Sat Nov 04 23:27:28 +0000 2017,@488580 Thanks for reaching out! Try these steps and let us know how it goes: https://t.co/xU1AGHStV6,,1588802
993369,AppleSupport,False,Sun Oct 22 18:33:00 +0000 2017,@203476 Check out this link on how to remove the profile photo: https://t.co/ONDnTqUy5c,993370,993368
2518207,717319,True,Wed Nov 15 23:19:41 +0000 2017,@AppleSupport why can’t I use my Apple Watch without unlocking my iPhone. Apple Watch says Device Locked unlock iPhone to use Apple Watch.,2518205,
2287435,AppleSupport,False,Sun Nov 12 02:15:32 +0000 2017,@664598 Understood. Is this still happening after restarting your iPhone?,"2287436,2287437",2287438
1748850,AppleSupport,False,Tue Oct 17 20:43:32 +0000 2017,@506243 We’ve received your DM. Be on the lookout for our response there shortly. https://t.co/GDrqU22YpT,,1748851
1773226,AppleSupport,False,Wed Nov 08 02:35:50 +0000 2017,@532943 We're happy to help. DM us and we'll go from there. https://t.co/GDrqU22YpT,1773227,1773228
568398,AppleSupport,False,Sun Dec 03 02:36:27 +0000 2017,@253364 Is the app getting closed completely between uses? When it stays open in the background it should resume from where you left off.,568399,568400
946707,AppleSupport,False,Sat Oct 21 19:17:25 +0000 2017,@344492 We'd be happy to see how we can help. DM us which iPhone you're using.,,946708
1701648,AppleSupport,False,Tue Oct 17 17:50:26 +0000 2017,"@515939 Are you running iOS 11.0.3, the most current version?",1701649,1701646
1746022,AppleSupport,False,Tue Nov 07 15:19:00 +0000 2017,@526428 We'd love to assist you. DM us the specific issue you are experiencing and we can go from there. https://t.co/GDrqU22YpT,,1746023
1615404,485030,True,Sun Nov 05 02:20:05 +0000 2017,@495448 @AppleSupport Idfk girl it’s just like a glitch it only started after I️ upgraded my phone,1615402,1615405
2942177,812873,True,Wed Nov 29 05:47:18 +0000 2017,@AppleSupport How do I make a Genius Bar appt? Your website doesn't make it easy! Many complaints online about this.,2942176,
2781710,438946,True,Tue Nov 21 16:35:13 +0000 2017,@115858 @AppleSupport @115817 @UPSHelp 4 days and counting at customs? #Preordered my #iPhoneX on opening day and still don't have it. Wow,"2781711,2781708",
2205848,AppleSupport,False,Thu Oct 19 14:42:11 +0000 2017,@644952 Let's look into this together. Send us a DM including which iPhone you have. We'll continue there. https://t.co/GDrqU22YpT,,2205849
407556,212144,True,Fri Oct 13 00:33:52 +0000 2017,@AppleSupport This machine is Windows 7 Pro. I can’t get to File &gt; About on iTunes because of the stuck window. I just reinstalled this week though.,407557,407555
1327379,429696,True,Sat Nov 25 20:49:35 +0000 2017,"@AppleSupport My ios version is 11.1.2 the siri also starts opaerating automatically, the speed of song increases automatically, sometimes the screen completely turns black and the wifi automatically turns on everytime",1327378,1327380
1347714,AppleSupport,False,Fri Oct 27 17:30:38 +0000 2017,@434279 Apple Online Store Support is the best place for help with your order. You can reach them here: https://t.co/8yjRd1Xo0i,,1339716
325465,193525,True,Sun Oct 08 00:47:24 +0000 2017,@AppleSupport I have an iPhone 7. My location services sometime stuff up as well whilst I’m using some apps.,,325463
1983494,AppleSupport,False,Wed Nov 01 22:18:37 +0000 2017,@587105 We'd like to look into these issues with you. Please DM us your exact iOS version and we'll go from there. https://t.co/GDrqU22YpT,,1983495
2743043,AppleSupport,False,Mon Nov 20 18:46:32 +0000 2017,"@768333 Sorry to hear you're having issues! Send us a DM with some more details on what happens when you try to use these apps, and we'll work from there. https://t.co/GDrqU22YpT",,493590
2937316,811976,True,Tue Nov 14 22:13:59 +0000 2017,@AppleSupport why isn’t my phone updating the apps i’m telling to update,2937315,
1409127,447533,True,Wed Nov 01 23:10:45 +0000 2017,"@AppleSupport I’m able to receive some texts on my phone that I see on my ⌚️, but I’m missing others that I only see on the watch that don’t show on phone",,1409126
2510987,375992,True,Sat Nov 25 22:41:10 +0000 2017,@AppleSupport this doesn’t look right does it? Always clears by invoking control centre or notifications but turns up at random https://t.co/OQTE9rO7kA,2510986,
1866777,557687,True,Sat Oct 21 10:29:28 +0000 2017,@AppleSupport @115858 @AppleSupport still waiting for the reply. Please do reply.,,1866776
387237,207667,True,Mon Oct 09 15:23:17 +0000 2017,@AppleSupport I have DM the details,,387236
1111397,AppleSupport,False,Mon Oct 23 18:07:29 +0000 2017,"@382319 Hey there. We'll be happy to see how we can help with your iPhone. To get started, DM us more info about what's going on. https://t.co/GDrqU22YpT",1111396,1111398
1578372,486098,True,Sat Nov 04 19:23:58 +0000 2017,@AppleSupport bless you 👏🏽,,1578371
1939963,AppleSupport,False,Sun Oct 29 20:42:01 +0000 2017,@577024 Hello. Let's check a few things together to get the most out of your battery life between charges. Please tap here to DM us: https://t.co/GDrqU22YpT,1939964,1939965
2127270,AppleSupport,False,Wed Nov 08 19:41:00 +0000 2017,@543449 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,"2127271,2127272,2127273,2127274",2127268
1690496,AppleSupport,False,Sun Nov 05 19:21:28 +0000 2017,@513215 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,2015330,1690495
1584594,AppleSupport,False,Sat Nov 04 20:55:00 +0000 2017,@487597 Hi. We'd like to help get to the bottom of this. DM us and we can take a closer look. https://t.co/GDrqU22YpT,,1584595
2483762,AppleSupport,False,Mon Oct 30 00:27:58 +0000 2017,"@709582 We're here to assist. In iOS 11, turn off Bluetooth in Settings &gt; Bluetooth. Learn more here: https://t.co/G7BHuQnDS6",,2483763
1439424,454050,True,Mon Oct 16 18:54:07 +0000 2017,"@AppleSupport @115858 @AppleSupport do some things for Imovie because since the update of September 26, 2017 impossible to open the application!",1439426,1439423
2369521,683823,True,Tue Nov 14 00:40:23 +0000 2017,"@AppleSupport Thanks. Only when receiving from the group. It appears to be on groups where not everyone is on an iPhone, but even when iPhone users reply it happens. It was not an issue before the latest update.",2369523,2369520
852907,AppleSupport,False,Fri Oct 20 16:58:01 +0000 2017,@322612 Let’s take a closer look into this. Send us a Direct Message to continue. https://t.co/GDrqU22YpT,,852905
2271620,660885,True,Mon Nov 20 20:14:16 +0000 2017,"@AppleSupport I am having problems with my AppStore - it continually asks for the password, says app will start downloading, th n nothing happens. Never uses FaceID. What am I doing wrong?",2271619,
2138261,AppleSupport,False,Wed Nov 08 21:53:01 +0000 2017,@628922 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,2138262
1573099,484897,True,Sat Nov 04 03:35:56 +0000 2017,@484898 Bro wtf @AppleSupport,1573097,1573101
38252,AppleSupport,False,Wed Nov 01 21:17:30 +0000 2017,@124312 We're glad you were able to get it fixed. You're very welcome!,,38250
1864435,557028,True,Fri Oct 20 11:25:42 +0000 2017,Anyone else’s phone gone to shit since the latest iOS update? @AppleSupport #iphone6 #freezingscreen #shuttingdown,"1864434,1864436,1864437",
1332438,310265,True,Mon Oct 16 05:28:51 +0000 2017,@AppleSupport please explain why my phone went from playing music to this beeping🤦🏾‍♂️🤦🏾‍♂️🤔 https://t.co/TKvHB6ZpRq,1332437,
1353619,435675,True,Fri Oct 27 16:17:23 +0000 2017,@AppleSupport I tried to order the iPhone X but had carrier issues so it sent a reservation number. I still have not recieved an email to finish the order. When will the email come out and did it save the nov. 3 delivery date?,"1353618,1353620,1353621,1353622,1353623,1353624,1353625,1353626,1353627",
2964135,AppleSupport,False,Wed Nov 29 22:07:00 +0000 2017,@817852 We'd like to see if we can help. What exactly are you seeing happen?,2964136,2964137
566810,252891,True,Sun Dec 03 01:16:57 +0000 2017,@AppleSupport who do i talk to about an itunes bill im not happy with? Either you have over charged me or some tosser is using my card to buy things!,566809,
481806,AppleSupport,False,Fri Dec 01 13:54:26 +0000 2017,"@229520 Having your iPhone working great so you can enjoy the features provided in our updates, is our goal. Please tell us more about these issues you're experiencing in DM. We'll be happy to help.",,481807
2001789,AppleSupport,False,Fri Nov 03 21:29:30 +0000 2017,"@322102 You're in the right place. Send a DM telling us the iPhone you have, the iOS version it's running, and the letters affected. https://t.co/GDrqU22YpT",,2001790
2636957,AppleSupport,False,Fri Nov 17 20:31:45 +0000 2017,@744282 We'd like to look into this with you. Which apps are displaying these issues? Any app updates in the App Store &gt; Updates? https://t.co/GDrqU22YpT,,2636958
2125020,AppleSupport,False,Wed Nov 08 18:32:28 +0000 2017,@625812 We want to help. DM us what version of iOS you're on and if this happens on cellular data. We'll go from there. https://t.co/GDrqU22YpT,,2125021
2044836,AppleSupport,False,Thu Oct 05 00:51:26 +0000 2017,"@604707 Send us a DM telling us which iOS 11 version your iPhone is running, we'd like to dig into what's happening. https://t.co/GDrqU22YpT",,2044837
1231325,408815,True,Wed Oct 25 20:43:22 +0000 2017,@AppleSupport you better fix this weird problem,1231324,1231326
2019918,597324,True,Sat Nov 04 21:52:18 +0000 2017,@115858 @AppleSupport I updated to 11.1 and still can’t see emojis on social media; iMessages are sending/receiving as texts and twice.,2019917,
1840680,AppleSupport,False,Tue Oct 17 23:57:00 +0000 2017,"@222623 We are here to help. Please refer to the following article, DM us with any questions: https://t.co/aT16GG0KcX https://t.co/GDrqU22YpT",1840681,1840682
2589697,AppleSupport,False,Mon Oct 30 19:28:00 +0000 2017,@733567 We're here for you and your iPhone today. Can you explain what you mean by pull down your screen to text so we can continue?,2589698,2589699
595799,AppleSupport,False,Sun Dec 03 19:00:21 +0000 2017,"@261183 We’d love to assist. To begin, which computer do you own, Mac or PC? Also, which iTunes version do you have installed on it?",595800,595801
2397959,AppleSupport,False,Tue Nov 14 15:38:01 +0000 2017,@536747 We'd want to get you in touch with our iTunes Store support here: https://t.co/SDIe7UiyJN,,2397957
2191308,641426,True,Thu Oct 19 20:58:04 +0000 2017,@AppleSupport Thanks @AppleSupport but I do those things already.  Maybe I need to back up or something as it’s been a while.,2191310,2191307
1186545,AppleSupport,False,Wed Oct 25 13:23:27 +0000 2017,"@202374 No problem, we’re happy to help! Let us know if we can assist with anything in the future. Have a great day!",,1186543
2454120,AppleSupport,False,Sun Oct 29 20:02:31 +0000 2017,@223042 It looks like you're seeing a fake virus alerts from a website. Read more here: https://t.co/LNMCdqt6fD,,2454118
2055747,AppleSupport,False,Fri Oct 06 16:24:00 +0000 2017,"@607960 We'd like to look into this with you. DM us any troubleshooting steps you've tried, and we'll continue there. https://t.co/GDrqU22YpT",,2055745
1415609,448976,True,Thu Nov 02 01:47:24 +0000 2017,Seriously @AppleSupport wtf is this bullshit? Why is my phone sending out weird symbols?,1415608,1415610
1557163,481364,True,Sun Nov 12 08:25:10 +0000 2017,@AppleSupport Everything is up to date. I uninstall the @126 app on a weekly basis because of this problem I have. From the reviews on App Store other people are arbitrarily experiencing problems with this app. :(,1557164,1557162
437443,218886,True,Tue Oct 10 14:53:01 +0000 2017,I’m pretty sure that my phone’s charging my charger and not the other way around as it should be.    @AppleSupport,437442,
874807,327692,True,Fri Oct 13 20:04:54 +0000 2017,@AppleSupport Oh okay. 😐,,874806
1659069,AppleSupport,False,Mon Nov 06 14:22:32 +0000 2017,"@506173 Were you able to try the steps in the linked article, also?",1659070,1659067
2246910,AppleSupport,False,Sat Nov 25 15:17:00 +0000 2017,"@355838 We'll continue to help out with this. Did you complete the steps that were previously advised? If so and they did not help, try setting up a test user account and see if you can access the Mac App Store from there. Here's how. https://t.co/yoThHdqdHe",2246911,2246912
2185351,640013,True,Thu Nov 09 17:06:33 +0000 2017,"Dear @115858,

Your software is crap (#iOS and #macOS). @118721 #UX is abysmal. My #MacBookPro has never crashed more. Mail is missing several useful features. I'm already ditching my #iPhone.

Maybe put the #emojis aside for a bit and improve your software?

CC: @AppleSupport","2185349,2185352",
311069,190287,True,Fri Oct 06 23:50:32 +0000 2017,@AppleSupport @115858 pls fix the #autobrightness. I hate it. Since I updated to #iOS11,311068,
2587413,AppleSupport,False,Mon Oct 30 18:25:24 +0000 2017,@179287 We can help with these issues. Please meet us in DM to continue. https://t.co/GDrqU22YpT,,2587411
2583113,AppleSupport,False,Thu Nov 16 23:35:00 +0000 2017,@732023 We'd love to help you get rid of the unwanted Note Folder! Are you able to delete it from https://t.co/tmRhWE371u when you sign in there?,2583114,2583115
2622696,740950,True,Fri Nov 17 14:29:57 +0000 2017,"@AppleSupport says my account is already in use, but I haven’t had Apple Music before. Can you assist? https://t.co/Fv4sUr7nkT",2622695,
120656,142826,True,Thu Nov 23 23:15:40 +0000 2017,@AppleSupport It's issue with every iPhone X user. What you will help if i DM you ? either fix issuw with software update or return my money back. iPhone 8 and 8 plus gives better battery life than iPhone X @116333,120659,120655
1270366,AppleSupport,False,Thu Oct 26 14:15:35 +0000 2017,"@173921 Meet us in DM and let us know which type of iPhone you have, then we can work on this with you from there. https://t.co/GDrqU22YpT",,1270367
2355036,AppleSupport,False,Mon Nov 13 21:06:00 +0000 2017,@680391 Any time! Let us know if you need anything else! We hope you have a great day.,,2355034
1976924,585417,True,Wed Oct 18 19:56:11 +0000 2017,@AppleSupport It was just that list. I shut my phone down and restart it and it seems to be OK. It didn’t do this before the last updates though.,1976925,1976923
751748,AppleSupport,False,Wed Oct 11 18:30:38 +0000 2017,@299675 Were you able to test this issue on Wi-Fi? Which iOS version are you currently using?,751749,751746
567632,AppleSupport,False,Sun Dec 03 02:01:27 +0000 2017,@253140 We'd love to help you get this sorted out! Have you installed all of the updates available for macOS High Sierra?,"567633,567634",567635
1829306,126462,True,Tue Oct 17 15:19:27 +0000 2017,@AppleSupport please fix this bug in iMessage!! https://t.co/RzBjcPToYe,1829305,
1803298,541858,True,Fri Oct 13 14:33:28 +0000 2017,Hey @AppleSupport ever since y’all did the phone update my phone is HORRIBLE,"1803299,1803300,1803297",
2614342,AppleSupport,False,Fri Nov 17 13:16:00 +0000 2017,"@739048 We know battery life is important, and we're here for you. Send us a DM with the device you're experiencing this on, and the software version it's running. We'll meet you there. https://t.co/GDrqU22YpT",,2614343
1141038,388587,True,Tue Oct 24 15:48:22 +0000 2017,@AppleSupport As I can see from my phone and CarPlay your services are down again,1141040,1141037
426393,AppleSupport,False,Tue Oct 10 12:28:36 +0000 2017,@216416 We'd like to look into this. What is your current iOS version? What happens when you launch the App Store?,,426394
2812607,784256,True,Mon Nov 27 01:12:40 +0000 2017,@AppleSupport I am TRYING to download apps without WiFi but it’s not letting me wtf. I got unlimited data,2812606,
2977481,821167,True,Fri Nov 17 03:41:46 +0000 2017,"@AppleSupport MY MESSAGES KEEP GLITCHINg, disappearing, imessage keeps coming on and off IM SO FRUSTRATED",2977480,
566775,AppleSupport,False,Sun Dec 03 01:34:29 +0000 2017,@224206 Follow the steps in this article to hear Mickey speak: https://t.co/G5QZ5hrC2r.,566776,566777
1069921,372462,True,Fri Oct 13 12:33:08 +0000 2017,@AppleSupport I think I’m even more insulted now. Do you not realize anyone who upgraded to iOS 11 has terrible battery life w/ a freezing phone?,,1069919
1822933,547240,True,Sun Oct 15 18:56:56 +0000 2017,@AppleSupport how do u turn off purchase share? I don't want my partner paying for my purchases but need shared calendar?,1822932,
2510952,254582,True,Sat Nov 25 22:39:48 +0000 2017,Why does this keep popping up?!?! @AppleSupport https://t.co/Xm9e484Csz,2510951,
